School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Total Plays,Total Yards,Total Yards Avg,Total TD,Total Points,Point Diff
Mississippi St.,114,2012-11-03,9,,Texas A&M,119,L,19,30,63.3,212,1,27,98,3.6,1,57,310,5.4,2,13,-25
Missouri,115,2012-11-03,9,@,Florida,110,L,24,51,47.1,236,0,35,99,2.8,1,86,335,3.9,1,7,-7
Navy,7,2012-11-03,9,,Florida Atlantic,52,W,8,15,53.3,147,2,51,246,4.8,1,66,393,6.0,3,24,7
Nebraska,34,2012-11-03,9,@,Michigan St.,32,W,16,36,44.4,160,2,40,313,7.8,2,76,473,6.2,4,28,4
New Mexico,89,2012-11-03,10,@,UNLV,92,L,3,6,50.0,43,0,65,307,4.7,1,71,350,4.9,1,7,-28
New Mexico State,69,2012-11-03,9,@,Auburn,109,L,17,31,54.8,222,0,32,83,2.6,1,63,305,4.8,1,7,-35
NC State,20,2012-11-03,9,,Virginia,24,L,23,46,50.0,197,1,24,19,0.8,0,70,216,3.1,1,6,-27
North Texas,57,2012-11-03,9,,Arkansas St.,122,L,28,49,57.1,316,1,30,84,2.8,1,79,400,5.1,2,19,-18
Northern Illinois,79,2012-11-03,10,,Massachusetts,68,W,20,26,76.9,278,3,49,332,6.8,6,75,610,8.1,9,63,63
Notre Dame,70,2012-11-03,9,,Pittsburgh,22,W,29,53,54.7,291,2,51,231,4.5,1,104,522,5.0,3,29,3
Ohio St.,36,2012-11-03,10,,Illinois,27,W,13,22,59.1,237,2,57,330,5.8,5,79,567,7.2,7,52,30
Oklahoma,45,2012-11-03,8,@,Iowa St.,42,W,32,45,71.1,405,4,40,188,4.7,1,85,593,7.0,5,35,15
Oklahoma St.,46,2012-11-03,8,@,Kansas St.,44,L,27,47,57.4,417,2,24,87,3.6,0,71,504,7.1,3,30,-14
Ole Miss,116,2012-11-03,9,@,Georgia,111,L,17,28,60.7,188,1,29,46,1.6,0,57,234,4.1,1,10,-27
Oregon,99,2012-11-03,9,@,USC,103,W,20,23,87.0,304,4,60,426,7.1,5,83,730,8.8,9,62,11
Oregon St.,100,2012-11-03,8,,Arizona St.,96,W,14,33,42.4,267,3,39,157,4.0,1,72,424,5.9,4,36,10
Penn State,37,2012-11-03,9,@,Purdue,38,W,22,37,59.5,321,2,38,185,4.9,2,75,506,6.7,4,34,25
Pittsburgh,22,2012-11-03,9,@,Notre Dame,70,L,19,29,65.5,164,1,33,144,4.4,1,62,308,5.0,2,26,-3
Purdue,38,2012-11-03,9,,Penn State,37,L,33,62,53.2,288,1,26,87,3.3,0,88,375,4.3,1,9,-25
Rice,59,2012-11-03,10,@,Tulane,11,W,13,21,61.9,271,0,65,211,3.2,6,86,482,5.6,7,49,2
San Diego St.,90,2012-11-03,10,@,Boise St.,84,W,12,18,66.7,105,0,43,164,3.8,2,61,269,4.4,3,21,2
San Jose St.,91,2012-11-03,9,@,Idaho,133,W,27,39,69.2,328,4,29,85,2.9,1,68,413,6.1,6,42,29
SMU,8,2012-11-03,9,@,Central Florida,1,L,16,29,55.2,133,0,31,126,4.1,2,60,259,4.3,2,17,-25
South Alabama,127,2012-11-03,9,,Florida Intl,53,L,19,38,50.0,270,1,38,188,4.9,1,76,458,6.0,2,20,-8
South Florida,9,2012-11-03,9,,Connecticut,3,W,20,32,62.5,202,0,34,81,2.4,1,66,283,4.3,1,13,7
Southern Miss,60,2012-11-03,9,,UAB,61,L,10,26,38.5,112,0,38,183,4.8,2,64,295,4.6,2,19,-8
Stanford,101,2012-11-03,9,@,Colorado,98,W,25,35,71.4,230,2,39,206,5.3,3,74,436,5.9,6,48,48
Syracuse,23,2012-11-03,9,@,Cincinnati,2,L,23,47,48.9,286,1,41,193,4.7,2,88,479,5.4,3,24,-11
Temple,10,2012-11-03,8,@,Louisville,18,L,6,16,37.5,54,0,43,255,5.9,1,59,309,5.2,2,17,-28
Tennessee,118,2012-11-03,9,,Troy,129,W,29,47,61.7,530,5,29,188,6.5,2,76,718,9.4,7,55,7
Texas,48,2012-11-03,9,@,Texas Tech,49,W,11,19,57.9,264,3,39,163,4.2,1,58,427,7.4,4,31,9
Texas A&M,119,2012-11-03,9,@,Mississippi St.,114,W,32,39,82.1,332,0,58,361,6.2,5,97,693,7.1,5,38,25
TCU,47,2012-11-03,9,@,West Virginia,50,W,13,30,43.3,279,3,45,126,2.8,1,75,405,5.4,5,39,1
Texas St.,128,2012-11-03,8,@,Utah St.,93,L,10,23,43.5,76,0,31,82,2.6,1,54,158,2.9,1,7,-31
Texas Tech,49,2012-11-03,9,,Texas,48,L,26,44,59.1,329,1,28,112,4.0,1,72,441,6.1,2,22,-9
Troy,129,2012-11-03,9,@,Tennessee,118,L,38,60,63.3,496,3,39,225,5.8,3,99,721,7.3,6,48,-7
Tulane,11,2012-11-03,9,,Rice,59,L,28,49,57.1,476,4,14,0,0.0,1,63,476,7.6,6,47,-2
Tulsa,12,2012-11-03,9,@,Arkansas,108,L,22,37,59.5,222,0,36,106,2.9,2,73,328,4.5,2,15,-4
UAB,61,2012-11-03,9,@,Southern Miss,60,W,17,29,58.6,228,1,46,207,4.5,2,75,435,5.8,3,27,8
Central Florida,1,2012-11-03,9,,SMU,8,W,12,17,70.6,155,3,39,241,6.2,3,56,396,7.1,6,42,25
UCLA,102,2012-11-03,9,,Arizona,95,W,25,30,83.3,303,3,63,308,4.9,6,93,611,6.6,9,66,56
UNLV,92,2012-11-03,10,,New Mexico,89,W,17,27,63.0,289,2,24,241,10.0,3,51,530,10.4,5,35,28
USC,103,2012-11-03,9,,Oregon,99,L,35,54,64.8,484,5,26,131,5.0,2,80,615,7.7,7,51,-11
Utah,104,2012-11-03,9,,Washington St.,106,W,22,26,84.6,248,2,43,205,4.8,3,69,453,6.6,6,49,43
Utah St.,93,2012-11-03,10,,Texas St.,128,W,21,28,75.0,325,4,47,268,5.7,1,75,593,7.9,5,38,31
UTSA,63,2012-11-03,9,@,Louisiana Tech,54,L,23,41,56.1,314,4,33,124,3.8,0,74,438,5.9,4,27,-24
Vanderbilt,120,2012-11-03,9,@,Kentucky,112,W,18,30,60.0,220,2,50,227,4.5,3,80,447,5.6,5,40,40
Virginia,24,2012-11-03,9,@,NC State,20,W,20,35,57.1,198,2,48,248,5.2,2,83,446,5.4,4,33,27
Wake Forest,26,2012-11-03,9,,Boston College,13,W,39,57,68.4,293,3,32,116,3.6,1,89,409,4.6,4,28,14
Washington St.,106,2012-11-03,9,@,Utah,104,L,27,54,50.0,259,1,13,-4,-0.3,0,67,255,3.8,1,6,-43
West Virginia,50,2012-11-03,8,,TCU,47,L,32,55,58.2,260,3,35,78,2.2,1,90,338,3.8,5,38,-1
Western Michigan,82,2012-11-03,10,@,Central Michigan,75,W,23,33,69.7,362,4,30,151,5.0,2,63,513,8.1,6,42,11
Wyoming,94,2012-11-03,9,,Colorado St.,85,W,20,34,58.8,240,4,57,228,4.0,1,91,468,5.1,6,45,14
Ball St.,72,2012-11-06,10,@,Toledo,81,W,29,42,69.0,280,3,33,166,5.0,1,75,446,5.9,4,34,7
Toledo,81,2012-11-06,10,,Ball St.,72,L,14,27,51.9,215,1,51,311,6.1,2,78,526,6.7,3,27,-7
Bowling Green,73,2012-11-07,10,@,Ohio,80,W,7,17,41.2,91,1,36,197,5.5,2,53,288,5.4,3,26,12
Ohio,80,2012-11-07,10,,Bowling Green,73,L,21,34,61.8,145,1,44,99,2.3,1,78,244,3.1,2,14,-12
Arkansas St.,122,2012-11-08,10,,UL Monroe,130,W,26,34,76.5,334,2,34,200,5.9,4,68,534,7.9,6,45,22
Florida St.,16,2012-11-08,10,@,Virginia Tech,25,W,25,42,59.5,326,3,25,-15,-0.6,0,67,311,4.6,3,28,6
UL Monroe,130,2012-11-08,10,@,Arkansas St.,122,L,37,53,69.8,357,2,27,76,2.8,1,80,433,5.4,3,23,-22
Virginia Tech,25,2012-11-08,10,,Florida St.,16,L,19,34,55.9,298,1,36,87,2.4,1,70,385,5.5,2,22,-6
Connecticut,3,2012-11-09,10,,Pittsburgh,22,W,19,25,76.0,213,1,42,132,3.1,1,67,345,5.1,3,24,7
Pittsburgh,22,2012-11-09,10,@,Connecticut,3,L,19,34,55.9,302,2,25,48,1.9,0,59,350,5.9,2,17,-7
Air Force,83,2012-11-10,10,@,San Diego St.,90,L,9,19,47.4,73,0,68,320,4.7,1,87,393,4.5,1,9,-19
Akron,71,2012-11-10,11,,Massachusetts,68,L,34,51,66.7,332,1,27,95,3.5,1,78,427,5.5,2,14,-8
Alabama,107,2012-11-10,10,,Texas A&M,119,L,21,34,61.8,309,1,31,122,3.9,2,65,431,6.6,3,24,-5
Arizona,95,2012-11-10,10,,Colorado,98,W,12,14,85.7,136,2,38,438,11.5,6,52,574,11.0,8,56,25
Arizona St.,96,2012-11-10,10,@,USC,103,L,20,33,60.6,179,1,35,71,2.0,0,68,250,3.7,2,17,-21
Arkansas,108,2012-11-10,10,@,South Carolina,117,L,26,41,63.4,277,2,27,83,3.1,0,68,360,5.3,2,20,-18
Army,65,2012-11-10,10,@,Rutgers,39,L,7,17,41.2,55,0,68,282,4.1,1,85,337,4.0,1,7,-21
Auburn,109,2012-11-10,10,,Georgia,111,L,15,22,68.2,181,0,27,57,2.1,0,49,238,4.9,0,0,-38
Baylor,41,2012-11-10,9,@,Oklahoma,45,L,12,33,36.4,172,0,51,252,4.9,4,84,424,5.0,4,34,-8
Boise St.,84,2012-11-10,10,@,Hawaii,87,W,20,33,60.6,256,3,42,155,3.7,3,75,411,5.5,7,49,35
Boston College,13,2012-11-10,10,,Notre Dame,70,L,27,43,62.8,247,0,23,53,2.3,0,66,300,4.5,0,6,-15
BYU,66,2012-11-10,10,,Idaho,133,W,25,42,59.5,285,4,45,252,5.6,2,87,537,6.2,7,52,39
Buffalo,74,2012-11-10,10,,Western Michigan,82,W,21,33,63.6,285,1,49,168,3.4,2,82,453,5.5,3,29,5
California,97,2012-11-10,11,,Oregon,99,L,9,21,42.9,113,1,40,236,5.9,1,61,349,5.7,2,17,-42
Central Michigan,75,2012-11-10,10,@,Eastern Michigan,76,W,20,34,58.8,289,2,28,124,4.4,1,62,413,6.7,4,34,3
Cincinnati,2,2012-11-10,9,@,Temple,10,W,13,21,61.9,244,2,40,228,5.7,2,61,472,7.7,4,34,24
Clemson,14,2012-11-10,10,,Maryland,30,W,23,34,67.6,301,4,42,135,3.2,1,76,436,5.7,6,45,35
Colorado,98,2012-11-10,10,@,Arizona,95,L,16,20,80.0,213,1,56,224,4.0,3,76,437,5.8,4,31,-25
Colorado St.,85,2012-11-10,10,,UNLV,92,W,16,27,59.3,109,0,40,231,5.8,2,67,340,5.1,4,33,22
Eastern Michigan,76,2012-11-10,10,,Central Michigan,75,L,14,26,53.8,125,2,42,309,7.4,2,68,434,6.4,4,31,-3
Florida,110,2012-11-10,10,,Louisiana,126,W,19,26,73.1,162,2,34,149,4.4,0,60,311,5.2,3,27,7
Florida Atlantic,52,2012-11-10,10,@,Western Kentucky,64,W,23,36,63.9,257,2,39,98,2.5,2,75,355,4.7,5,37,9
Fresno St.,86,2012-11-10,11,@,Nevada,88,W,17,35,48.6,220,2,44,280,6.4,2,79,500,6.3,7,52,16
Georgia,111,2012-11-10,10,@,Auburn,109,W,18,25,72.0,208,3,42,289,6.9,2,67,497,7.4,5,38,38
Georgia Tech,17,2012-11-10,10,@,North Carolina,21,W,7,12,58.3,208,1,67,380,5.7,7,79,588,7.4,9,68,18
Hawaii,87,2012-11-10,9,,Boise St.,84,L,21,36,58.3,254,0,33,-14,-0.4,1,69,240,3.5,2,14,-35
Houston,5,2012-11-10,10,,Tulsa,12,L,18,40,45.0,184,1,32,78,2.4,0,72,262,3.6,1,7,-34
Idaho,133,2012-11-10,10,@,BYU,66,L,20,38,52.6,212,1,23,61,2.7,0,61,273,4.5,1,13,-39
Illinois,27,2012-11-10,10,,Minnesota,33,L,15,25,60.0,175,0,35,101,2.9,0,60,276,4.6,0,3,-14
Indiana,28,2012-11-10,10,,Wisconsin,40,L,25,47,53.2,233,2,23,61,2.7,0,70,294,4.2,2,14,-48
Iowa,29,2012-11-10,10,,Purdue,38,L,19,36,52.8,190,1,31,74,2.4,1,67,264,3.9,3,24,-3
Iowa St.,42,2012-11-10,10,@,Texas,48,L,15,29,51.7,133,1,31,144,4.6,0,60,277,4.6,1,7,-26
Kansas,43,2012-11-10,10,@,Texas Tech,49,L,6,15,40.0,29,2,57,390,6.8,2,72,419,5.8,4,34,-7
Kansas St.,44,2012-11-10,10,@,TCU,47,W,12,21,57.1,145,0,34,115,3.4,2,55,260,4.7,2,23,13
Kent State,77,2012-11-10,10,@,Miami (OH),78,W,10,16,62.5,147,1,48,399,8.3,5,64,546,8.5,6,48,16
Louisiana,126,2012-11-10,9,@,Florida,110,L,16,23,69.6,171,0,30,96,3.2,1,53,267,5.0,2,20,-7
Louisiana Tech,54,2012-11-10,10,@,Texas St.,128,W,32,46,69.6,344,3,55,283,5.1,6,101,627,6.2,9,62,7
Louisville,18,2012-11-10,10,@,Syracuse,23,L,36,50,72.0,424,3,17,48,2.8,0,67,472,7.0,3,26,-19
LSU,113,2012-11-10,10,,Mississippi St.,114,W,19,30,63.3,273,2,38,119,3.1,1,68,392,5.8,4,37,20
Marshall,55,2012-11-10,10,@,UAB,61,L,25,34,73.5,216,2,41,121,3.0,2,75,337,4.5,4,31,-7
Maryland,30,2012-11-10,10,@,Clemson,14,L,6,12,50.0,41,1,43,139,3.2,0,55,180,3.3,1,10,-35
Massachusetts,68,2012-11-10,10,@,Akron,71,W,23,39,59.0,266,1,33,61,1.8,1,72,327,4.5,2,22,8
Memphis,6,2012-11-10,10,,Tulane,11,W,15,20,75.0,276,3,44,110,2.5,1,64,386,6.0,5,37,14
Miami (FL),19,2012-11-10,10,@,Virginia,24,L,18,26,69.2,187,4,33,233,7.1,0,59,420,7.1,5,40,-1
Miami (OH),78,2012-11-10,10,,Kent State,77,L,37,50,74.0,455,4,16,26,1.6,0,66,481,7.3,4,32,-16
Michigan,31,2012-11-10,10,,Northwestern,35,W,16,30,53.3,286,2,32,133,4.2,3,62,419,6.8,5,38,7
Minnesota,33,2012-11-10,10,@,Illinois,27,W,9,15,60.0,78,0,50,231,4.6,2,65,309,4.8,2,17,14
Mississippi St.,114,2012-11-10,10,@,LSU,113,L,27,39,69.2,304,2,24,47,2.0,0,63,351,5.6,2,17,-20
Missouri,115,2012-11-10,10,@,Tennessee,118,W,19,33,57.6,226,4,49,228,4.7,2,82,454,5.5,7,51,3
Navy,7,2012-11-10,10,@,Troy,129,L,8,15,53.3,159,0,54,328,6.1,4,69,487,7.1,4,31,-10
Nebraska,34,2012-11-10,10,,Penn State,37,W,12,20,60.0,171,1,57,267,4.7,2,77,438,5.7,3,32,9
Nevada,88,2012-11-10,10,,Fresno St.,86,L,21,39,53.8,214,1,50,190,3.8,4,89,404,4.5,5,36,-16
New Mexico,89,2012-11-10,11,,Wyoming,94,L,8,15,53.3,155,2,63,396,6.3,1,78,551,7.1,3,23,-5
New Mexico State,69,2012-11-10,10,,San Jose St.,91,L,12,29,41.4,100,1,38,120,3.2,0,67,220,3.3,1,7,-40
North Carolina,21,2012-11-10,10,,Georgia Tech,17,L,24,35,68.6,350,2,34,147,4.3,4,69,497,7.2,7,50,-18
NC State,20,2012-11-10,10,,Wake Forest,26,W,25,43,58.1,258,2,51,170,3.3,1,94,428,4.6,4,37,31
North Texas,57,2012-11-10,10,,South Alabama,127,W,12,28,42.9,106,1,32,197,6.2,2,60,303,5.1,3,24,10
Northwestern,35,2012-11-10,10,@,Michigan,31,L,14,21,66.7,183,3,58,248,4.3,1,79,431,5.5,4,31,-7
Notre Dame,70,2012-11-10,10,@,Boston College,13,W,17,25,68.0,209,2,40,184,4.6,1,65,393,6.0,3,21,15
Oklahoma,45,2012-11-10,9,,Baylor,41,W,25,36,69.4,277,2,40,183,4.6,4,76,460,6.1,6,42,8
Oklahoma St.,46,2012-11-10,9,,West Virginia,50,W,22,31,71.0,292,4,35,151,4.3,2,66,443,6.7,7,55,21
Ole Miss,116,2012-11-10,10,,Vanderbilt,120,L,31,50,62.0,403,1,40,55,1.4,1,90,458,5.1,2,26,-1
Oregon,99,2012-11-10,10,@,California,97,W,28,37,75.7,395,7,48,180,3.8,1,85,575,6.8,8,59,42
Oregon St.,100,2012-11-10,9,@,Stanford,101,L,23,39,59.0,226,1,28,86,3.1,1,67,312,4.7,2,23,-4
Penn State,37,2012-11-10,10,@,Nebraska,34,L,18,37,48.6,240,1,34,151,4.4,1,71,391,5.5,2,23,-9
Purdue,38,2012-11-10,10,@,Iowa,29,W,26,35,74.3,279,2,44,211,4.8,1,79,490,6.2,3,27,3
Rutgers,39,2012-11-10,9,,Army,65,W,15,18,83.3,139,2,34,113,3.3,1,52,252,4.8,4,28,21
San Diego St.,90,2012-11-10,11,,Air Force,83,W,11,18,61.1,90,1,41,178,4.3,2,59,268,4.5,4,28,19
San Jose St.,91,2012-11-10,10,@,New Mexico State,69,W,15,26,57.7,301,4,35,203,5.8,1,61,504,8.3,6,47,40
SMU,8,2012-11-10,10,,Southern Miss,60,W,27,44,61.4,249,1,30,186,6.2,3,74,435,5.9,4,34,28
South Alabama,127,2012-11-10,10,@,North Texas,57,L,23,45,51.1,233,1,40,133,3.3,1,85,366,4.3,2,14,-10
South Carolina,117,2012-11-10,10,,Arkansas,108,W,15,25,60.0,279,2,41,104,2.5,2,66,383,5.8,5,38,18
Southern Miss,60,2012-11-10,10,@,SMU,8,L,14,31,45.2,127,1,22,51,2.3,0,53,178,3.4,1,6,-28
Stanford,101,2012-11-10,10,,Oregon St.,100,W,22,29,75.9,254,3,39,163,4.2,1,68,417,6.1,4,27,4
Syracuse,23,2012-11-10,10,,Louisville,18,W,15,23,65.2,246,3,52,278,5.3,3,75,524,7.0,6,45,19
Temple,10,2012-11-10,9,,Cincinnati,2,L,12,32,37.5,142,1,35,125,3.6,0,67,267,4.0,1,10,-24
Tennessee,118,2012-11-10,10,,Missouri,115,L,38,55,69.1,432,4,36,153,4.3,3,91,585,6.4,7,48,-3
Texas,48,2012-11-10,10,,Iowa St.,42,W,26,32,81.3,387,2,45,222,4.9,2,77,609,7.9,4,33,26
Texas A&M,119,2012-11-10,10,@,Alabama,107,W,24,31,77.4,253,2,46,165,3.6,2,77,418,5.4,4,29,5
TCU,47,2012-11-10,10,,Kansas St.,44,L,18,33,54.5,178,1,33,96,2.9,0,66,274,4.2,1,10,-13
Texas St.,128,2012-11-10,9,,Louisiana Tech,54,L,22,38,57.9,281,3,39,296,7.6,5,77,577,7.5,8,55,-7
Texas Tech,49,2012-11-10,10,,Kansas,43,W,47,61,77.0,508,4,22,63,2.9,1,83,571,6.9,5,41,7
Troy,129,2012-11-10,10,,Navy,7,W,34,40,85.0,415,2,36,182,5.1,3,76,597,7.9,5,41,10
Tulane,11,2012-11-10,10,@,Memphis,6,L,25,44,56.8,211,1,29,80,2.8,0,73,291,4.0,2,23,-14
Tulsa,12,2012-11-10,10,@,Houston,5,W,18,32,56.3,155,0,60,350,5.8,4,92,505,5.5,5,41,34
UAB,61,2012-11-10,10,,Marshall,55,W,20,34,58.8,197,2,42,209,5.0,2,76,406,5.3,5,38,7
Central Florida,1,2012-11-10,10,@,UTEP,62,W,16,28,57.1,214,1,41,188,4.6,3,69,402,5.8,4,31,7
UCLA,102,2012-11-10,10,@,Washington St.,106,W,18,21,85.7,261,3,38,73,1.9,1,59,334,5.7,6,44,8
UNLV,92,2012-11-10,11,@,Colorado St.,85,L,14,34,41.2,121,1,29,98,3.4,0,63,219,3.5,1,11,-22
USC,103,2012-11-10,10,,Arizona St.,96,W,20,33,60.6,222,3,43,225,5.2,2,76,447,5.9,5,38,21
Utah,104,2012-11-10,10,@,Washington,105,L,8,23,34.8,55,0,30,133,4.4,2,53,188,3.5,2,15,-19
UTEP,62,2012-11-10,10,,Central Florida,1,L,5,11,45.5,79,0,53,267,5.0,3,64,346,5.4,3,24,-7
UTSA,63,2012-11-10,10,,McNeese State,241,W,24,37,64.9,262,2,32,96,3.0,2,69,358,5.2,4,31,7
Vanderbilt,120,2012-11-10,10,@,Ole Miss,116,W,21,36,58.3,279,2,35,92,2.6,1,71,371,5.2,3,27,1
Virginia,24,2012-11-10,10,,Miami (FL),19,W,40,52,76.9,388,4,33,94,2.8,2,85,482,5.7,6,41,1
Wake Forest,26,2012-11-10,10,@,NC State,20,L,22,40,55.0,169,1,23,16,0.7,0,63,185,2.9,1,6,-31
Washington,105,2012-11-10,10,,Utah,104,W,24,33,72.7,277,2,42,160,3.8,3,75,437,5.8,5,34,19
Washington St.,106,2012-11-10,10,,UCLA,102,L,37,57,64.9,457,5,30,67,2.2,0,87,524,6.0,5,36,-8
West Virginia,50,2012-11-10,9,@,Oklahoma St.,46,L,37,56,66.1,401,3,35,78,2.2,1,91,479,5.3,4,34,-21
Western Kentucky,64,2012-11-10,10,,Florida Atlantic,52,L,14,26,53.8,169,2,34,119,3.5,1,60,288,4.8,4,28,-9
Western Michigan,82,2012-11-10,11,@,Buffalo,74,L,19,38,50.0,275,3,32,101,3.2,0,70,376,5.4,3,24,-5
Wisconsin,40,2012-11-10,10,@,Indiana,28,W,4,7,57.1,41,1,64,564,8.8,7,71,605,8.5,8,62,48
Wyoming,94,2012-11-10,10,@,New Mexico,89,W,20,32,62.5,374,4,28,55,2.0,0,60,429,7.2,4,28,5
Ball St.,72,2012-11-14,11,,Ohio,80,W,22,28,78.6,231,4,39,357,9.2,3,67,588,8.8,7,52,25
Northern Illinois,79,2012-11-14,11,,Toledo,81,W,25,36,69.4,407,3,42,189,4.5,1,78,596,7.6,4,31,7
Ohio,80,2012-11-14,11,@,Ball St.,72,L,24,34,70.6,252,0,40,231,5.8,3,74,483,6.5,3,27,-25
Toledo,81,2012-11-14,11,@,Northern Illinois,79,L,22,33,66.7,265,0,38,131,3.4,3,71,396,5.6,3,24,-7
North Carolina,21,2012-11-15,11,@,Virginia,24,W,30,38,78.9,319,3,33,127,3.8,1,71,446,6.3,5,37,24
Virginia,24,2012-11-15,11,,North Carolina,21,L,19,33,57.6,205,1,42,145,3.5,0,75,350,4.7,1,13,-24
Air Force,83,2012-11-16,11,,Hawaii,87,W,0,0,,0,0,68,338,5.0,3,68,338,5.0,3,21,14
Florida Atlantic,52,2012-11-16,11,,Florida Intl,53,L,28,51,54.9,403,2,19,-12,-0.6,1,70,391,5.6,3,24,-10
Florida Intl,53,2012-11-16,11,@,Florida Atlantic,52,W,17,28,60.7,264,2,39,167,4.3,2,67,431,6.4,5,34,10
Hawaii,87,2012-11-16,10,@,Air Force,83,L,14,29,48.3,125,1,31,37,1.2,0,60,162,2.7,1,7,-14
Alabama,107,2012-11-17,11,,Western Carolina,234,W,8,12,66.7,160,1,40,300,7.5,5,52,460,8.8,7,49,49
Arizona,95,2012-11-17,11,@,Utah,104,W,12,27,44.4,160,1,46,320,7.0,3,73,480,6.6,4,34,10
Arizona St.,96,2012-11-17,11,,Washington St.,106,W,27,32,84.4,301,5,61,260,4.3,1,93,561,6.0,6,46,39
Arkansas,108,2012-11-17,11,@,Mississippi St.,114,L,24,30,80.0,233,2,33,126,3.8,0,63,359,5.7,2,14,-31
Arkansas St.,122,2012-11-17,11,@,Troy,129,W,28,42,66.7,369,4,41,226,5.5,2,83,595,7.2,6,41,7
Army,65,2012-11-17,11,,Temple,10,L,4,9,44.4,88,0,62,407,6.6,4,71,495,7.0,4,32,-31
Auburn,109,2012-11-17,11,,Alabama A&M,247,W,10,18,55.6,171,1,46,341,7.4,5,64,512,8.0,7,51,44
Baylor,41,2012-11-17,10,,Kansas St.,44,W,20,32,62.5,238,2,49,342,7.0,5,81,580,7.2,7,52,28
Boise St.,84,2012-11-17,11,,Colorado St.,85,W,19,22,86.4,234,2,41,269,6.6,4,63,503,8.0,6,42,28
Boston College,13,2012-11-17,11,,Virginia Tech,25,L,13,30,43.3,129,1,45,167,3.7,1,75,296,3.9,2,23,-7
Bowling Green,73,2012-11-17,11,,Kent State,77,L,22,44,50.0,355,3,31,83,2.7,0,75,438,5.8,3,24,-7
BYU,66,2012-11-17,11,@,San Jose St.,91,L,28,51,54.9,335,1,33,87,2.6,1,84,422,5.0,2,14,-6
Buffalo,74,2012-11-17,11,@,Massachusetts,68,W,19,31,61.3,237,2,41,168,4.1,1,72,405,5.6,4,29,10
California,97,2012-11-17,12,@,Oregon St.,100,L,18,31,58.1,132,0,40,190,4.8,2,71,322,4.5,2,14,-48
Central Michigan,75,2012-11-17,11,,Miami (OH),78,W,13,23,56.5,202,1,36,184,5.1,3,59,386,6.5,4,30,14
Cincinnati,2,2012-11-17,10,,Rutgers,39,L,17,31,54.8,251,0,28,90,3.2,0,59,341,5.8,0,3,-7
Clemson,14,2012-11-17,11,,NC State,20,W,30,44,68.2,426,5,58,328,5.7,3,102,754,7.4,8,62,14
Colorado,98,2012-11-17,11,,Washington,105,L,10,23,43.5,51,0,31,90,2.9,0,54,141,2.6,0,3,-35
Colorado St.,85,2012-11-17,11,@,Boise St.,84,L,8,20,40.0,72,1,35,157,4.5,1,55,229,4.2,2,14,-28
Duke,15,2012-11-17,11,@,Georgia Tech,17,L,24,36,66.7,198,2,22,77,3.5,1,58,275,4.7,3,24,-18
East Carolina,4,2012-11-17,11,@,Tulane,11,W,19,33,57.6,215,2,37,172,4.6,2,70,387,5.5,4,28,5
Eastern Michigan,76,2012-11-17,11,@,Western Michigan,82,W,14,22,63.6,174,2,49,195,4.0,1,71,369,5.2,3,29,6
Florida,110,2012-11-17,11,,Jacksonville State,204,W,14,22,63.6,154,0,36,202,5.6,1,58,356,6.1,2,23,23
Florida St.,16,2012-11-17,11,@,Maryland,30,W,19,26,73.1,160,2,41,237,5.8,3,67,397,5.9,5,41,27
Georgia,111,2012-11-17,11,,Georgia Southern,124,W,20,31,64.5,354,5,36,120,3.3,1,67,474,7.1,6,45,31
Georgia Tech,17,2012-11-17,11,,Duke,15,W,8,14,57.1,119,3,72,330,4.6,3,86,449,5.2,6,42,18
Houston,5,2012-11-17,11,@,Marshall,55,L,32,46,69.6,325,5,32,105,3.3,0,78,430,5.5,5,41,-3
Idaho,133,2012-11-17,11,,UTSA,63,L,25,40,62.5,342,3,27,127,4.7,0,67,469,7.0,3,27,-7
Illinois,27,2012-11-17,11,,Purdue,38,L,22,38,57.9,160,0,39,173,4.4,2,77,333,4.3,2,17,-3
Indiana,28,2012-11-17,11,@,Penn State,37,L,33,59,55.9,454,2,26,24,0.9,0,85,478,5.6,2,22,-23
Iowa,29,2012-11-17,11,@,Michigan,31,L,19,26,73.1,181,2,34,128,3.8,0,60,309,5.2,2,17,-25
Iowa St.,42,2012-11-17,11,@,Kansas,43,W,27,34,79.4,307,4,42,241,5.7,2,76,548,7.2,6,51,28
Kansas,43,2012-11-17,11,,Iowa St.,42,L,11,25,44.0,189,1,48,252,5.3,2,73,441,6.0,3,23,-28
Kansas St.,44,2012-11-17,11,@,Baylor,41,L,27,51,52.9,286,2,31,76,2.5,1,82,362,4.4,3,24,-28
Kent State,77,2012-11-17,11,@,Bowling Green,73,W,9,17,52.9,91,1,42,334,8.0,3,59,425,7.2,4,31,7
Kentucky,112,2012-11-17,11,,Samford,232,W,14,19,73.7,113,1,60,342,5.7,2,79,455,5.8,4,34,31
Louisiana,126,2012-11-17,10,,Western Kentucky,64,W,23,33,69.7,258,1,34,324,9.5,3,67,582,8.7,4,31,4
Louisiana Tech,54,2012-11-17,11,,Utah St.,93,L,35,61,57.4,396,1,47,233,5.0,3,108,629,5.8,5,41,-7
