School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
San Jose St.,91,2001-10-20,6,@,UTEP,62,W,40,28,12,20,37,54.1,366,3,3,48,148,3.1,2,1,4,5,21,37,56.8,358,3,27,93,3.4,0,4,1,5,4
South Carolina,117,2001-10-20,7,,Vanderbilt,120,W,46,14,32,17,27,63.0,300,3,1,63,356,5.7,3,0,1,6,7,20,35.0,126,1,28,68,2.4,1,0,2,2,2
South Florida,9,2001-10-20,7,,Southern Utah,141,W,42,12,30,41,54,75.9,332,3,1,33,97,2.9,3,1,2,6,5,13,38.5,53,0,38,80,2.1,1,0,0,0,1
Stanford,101,2001-10-20,5,@,Oregon,99,W,49,42,7,19,38,50.0,330,2,0,46,140,3.0,5,1,1,7,22,42,52.4,270,3,25,145,5.8,1,0,2,2,6
Syracuse,23,2001-10-20,8,,Temple,10,W,45,3,42,12,21,57.1,308,2,0,47,163,3.5,4,1,1,6,11,22,50.0,111,0,40,74,1.9,0,1,1,2,0
Temple,10,2001-10-20,6,@,Syracuse,23,L,3,45,-42,11,22,50.0,111,0,1,40,74,1.9,0,1,2,0,12,21,57.1,308,2,47,163,3.5,4,1,0,1,6
Tennessee,118,2001-10-20,5,@,Alabama,107,W,35,24,11,21,28,75.0,293,2,0,45,187,4.2,3,0,0,5,10,23,43.5,165,2,31,163,5.3,1,0,0,0,3
Texas,48,2001-10-20,7,,Colorado,98,W,41,7,34,21,33,63.6,264,3,0,40,161,4.0,2,0,0,5,15,28,53.6,165,0,32,124,3.9,1,3,1,4,1
Texas A&M,119,2001-10-20,7,@,Kansas St.,44,W,31,24,7,11,20,55.0,138,2,0,32,51,1.6,1,0,0,4,12,24,50.0,100,0,61,258,4.2,3,2,1,3,3
TCU,47,2001-10-20,7,,Army,65,W,38,20,18,21,29,72.4,273,3,0,50,212,4.2,2,0,0,5,14,27,51.9,230,2,32,97,3.0,1,1,0,1,3
Texas Tech,49,2001-10-20,6,@,Nebraska,34,L,31,41,-10,34,64,53.1,373,1,1,17,67,3.9,1,1,2,3,10,22,45.5,196,3,56,335,6.0,2,0,2,2,5
Toledo,81,2001-10-20,6,@,Ball St.,72,L,20,24,-4,27,44,61.4,270,1,1,29,70,2.4,1,2,3,2,20,35,57.1,222,0,34,44,1.3,1,0,3,3,2
Troy,129,2001-10-20,6,,Cal State-Northridge,432,W,44,31,13,21,36,58.3,344,3,0,37,179,4.8,2,2,2,6,27,47,57.4,378,4,32,81,2.5,0,0,1,1,4
Tulane,11,2001-10-20,8,@,UAB,61,L,27,34,-7,23,40,57.5,197,2,1,22,8,0.4,0,0,1,3,6,18,33.3,76,0,68,307,4.5,4,2,2,4,4
Tulsa,12,2001-10-20,6,,Hawaii,87,L,15,36,-21,17,35,48.6,165,1,0,37,142,3.8,1,1,1,2,26,39,66.7,333,3,33,61,1.8,1,0,0,0,4
UAB,61,2001-10-20,7,,Tulane,11,W,34,27,7,6,18,33.3,76,0,2,68,307,4.5,4,2,4,4,23,40,57.5,197,2,22,8,0.4,0,0,1,1,3
Central Florida,1,2001-10-20,7,,UL Monroe,130,W,38,6,32,28,39,71.8,335,3,1,21,50,2.4,1,1,2,5,17,32,53.1,176,0,26,68,2.6,0,1,3,4,0
UCLA,102,2001-10-20,6,,California,97,W,56,17,39,15,19,78.9,303,3,0,38,228,6.0,4,0,0,8,19,46,41.3,201,1,33,127,3.8,1,0,1,1,2
UNLV,92,2001-10-20,7,,Colorado St.,85,L,24,26,-2,8,21,38.1,173,1,0,57,255,4.5,2,4,4,3,9,21,42.9,168,1,41,151,3.7,1,2,1,3,3
USC,103,2001-10-20,7,@,Notre Dame,70,L,16,27,-11,19,30,63.3,230,2,2,33,60,1.8,0,1,3,2,10,14,71.4,138,0,53,208,3.9,3,3,0,3,3
Utah,104,2001-10-20,6,,Wyoming,94,W,35,0,35,17,25,68.0,275,3,2,45,190,4.2,2,0,2,5,18,33,54.5,117,0,25,33,1.3,0,0,1,1,0
Utah St.,93,2001-10-20,6,,Idaho State,134,W,28,27,1,20,36,55.6,222,2,2,37,156,4.2,2,1,3,4,17,34,50.0,249,2,43,116,2.7,0,0,3,3,3
UTEP,62,2001-10-20,7,,San Jose St.,91,L,28,40,-12,21,37,56.8,358,3,1,27,93,3.4,0,4,5,4,20,37,54.1,366,3,48,148,3.1,2,1,3,4,5
Vanderbilt,120,2001-10-20,6,@,South Carolina,117,L,14,46,-32,7,20,35.0,126,1,2,28,68,2.4,1,0,2,2,17,27,63.0,300,3,63,356,5.7,3,0,1,1,6
Virginia,24,2001-10-20,7,,Florida St.,16,L,7,43,-36,19,39,48.7,167,1,3,19,34,1.8,0,2,5,1,14,25,56.0,230,3,58,303,5.2,1,1,2,3,5
Washington,105,2001-10-20,6,,Arizona,95,W,31,28,3,29,49,59.2,455,3,4,28,83,3.0,1,1,5,4,16,28,57.1,195,2,44,199,4.5,2,1,1,2,4
Western Michigan,82,2001-10-20,7,@,Northern Illinois,79,L,12,20,-8,15,32,46.9,170,1,4,30,105,3.5,0,0,4,1,10,18,55.6,147,0,56,171,3.1,1,2,0,2,2
Wisconsin,40,2001-10-20,8,@,Illinois,27,L,35,42,-7,14,29,48.3,205,2,0,27,126,4.7,3,0,0,5,24,45,53.3,401,4,48,169,3.5,0,1,1,2,4
Wyoming,94,2001-10-20,7,@,Utah,104,L,0,35,-35,18,33,54.5,117,0,1,25,33,1.3,0,0,1,0,17,25,68.0,275,3,45,190,4.2,2,0,2,2,5
Miami (FL),19,2001-10-25,6,,West Virginia,50,W,45,3,42,19,32,59.4,224,2,1,35,212,6.1,3,1,2,6,9,21,42.9,72,0,55,193,3.5,0,2,4,6,0
West Virginia,50,2001-10-25,7,@,Miami (FL),19,L,3,45,-42,9,21,42.9,72,0,4,55,193,3.5,0,2,6,0,19,32,59.4,224,2,35,212,6.1,3,1,1,2,6
Fresno St.,86,2001-10-26,8,@,Hawaii,87,L,34,38,-4,28,45,62.2,400,4,1,33,68,2.1,0,2,3,4,31,54,57.4,350,4,18,30,1.7,0,0,2,2,4
Hawaii,87,2001-10-26,7,,Fresno St.,86,W,38,34,4,31,54,57.4,350,4,2,18,30,1.7,0,0,2,4,28,45,62.2,400,4,33,68,2.1,0,2,1,3,4
Air Force,83,2001-10-27,7,@,New Mexico,89,L,33,52,-19,8,16,50.0,166,1,2,30,112,3.7,2,1,3,4,20,41,48.8,324,3,57,296,5.2,2,1,2,3,7
Akron,71,2001-10-27,8,@,Marshall,55,L,33,50,-17,24,37,64.9,272,1,1,51,251,4.9,2,0,1,4,25,39,64.1,434,4,36,292,8.1,3,1,0,1,7
Arizona,95,2001-10-27,8,,USC,103,L,34,41,-7,23,43,53.5,311,1,4,34,101,3.0,2,0,4,4,24,49,49.0,248,2,30,64,2.1,1,0,2,2,5
Arizona St.,96,2001-10-27,7,,Washington,105,L,31,33,-2,17,29,58.6,320,2,1,37,121,3.3,2,1,2,4,19,36,52.8,252,2,41,188,4.6,2,0,1,1,4
Arkansas,108,2001-10-27,7,,Auburn,109,W,42,17,25,11,16,68.8,149,2,0,43,148,3.4,3,0,0,6,22,40,55.0,254,1,31,238,7.7,1,1,2,3,2
Arkansas St.,122,2001-10-27,7,,Idaho,133,W,34,31,3,10,23,43.5,169,2,1,40,152,3.8,2,1,2,5,34,55,61.8,406,3,34,125,3.7,1,2,1,3,4
Army,65,2001-10-27,7,,Tulane,11,W,42,35,7,18,31,58.1,228,1,1,52,278,5.3,5,1,2,6,25,39,64.1,384,3,46,135,2.9,2,3,1,4,5
Auburn,109,2001-10-27,8,@,Arkansas,108,L,17,42,-25,22,40,55.0,254,1,2,31,238,7.7,1,1,3,2,11,16,68.8,149,2,43,148,3.4,3,0,0,0,6
Ball St.,72,2001-10-27,7,@,Connecticut,3,W,10,5,5,10,16,62.5,101,0,1,45,147,3.3,1,1,2,1,22,39,56.4,189,0,27,52,1.9,0,1,1,2,0
Baylor,41,2001-10-27,7,,Texas Tech,49,L,19,63,-44,19,40,47.5,200,2,4,38,79,2.1,1,1,5,3,39,61,63.9,324,3,33,194,5.9,4,0,2,2,9
Boise St.,84,2001-10-27,8,,Nevada,88,W,49,7,42,11,17,64.7,169,3,0,46,319,6.9,4,0,0,7,30,53,56.6,297,1,29,85,2.9,0,1,0,1,1
Boston College,13,2001-10-27,8,,Notre Dame,70,W,21,17,4,7,16,43.8,155,2,2,31,199,6.4,1,1,3,3,12,23,52.2,116,2,59,233,3.9,0,1,1,2,2
BYU,66,2001-10-27,8,@,San Diego St.,90,W,59,21,38,19,24,79.2,266,3,0,37,184,5.0,3,2,2,8,14,33,42.4,130,1,41,285,7.0,2,2,3,5,3
Buffalo,74,2001-10-27,8,@,Eastern Michigan,76,L,20,24,-4,20,46,43.5,242,2,0,34,110,3.2,0,0,0,2,16,25,64.0,155,2,43,225,5.2,1,1,0,1,3
California,97,2001-10-27,7,@,Oregon St.,100,L,10,19,-9,12,32,37.5,120,0,1,50,225,4.5,1,2,3,1,16,29,55.2,251,1,32,113,3.5,0,1,1,2,2
Central Michigan,75,2001-10-27,7,,Northern Illinois,79,L,24,33,-9,22,40,55.0,264,2,1,52,229,4.4,1,1,2,3,14,31,45.2,203,1,42,209,5.0,2,0,1,1,4
Cincinnati,2,2001-10-27,7,,Louisville,18,L,13,28,-15,19,46,41.3,295,1,3,29,78,2.7,0,1,4,1,12,28,42.9,154,1,51,222,4.4,3,2,0,2,4
Clemson,14,2001-10-27,7,@,Wake Forest,26,W,21,14,7,16,27,59.3,211,2,0,41,177,4.3,1,1,1,3,8,16,50.0,151,0,60,193,3.2,2,1,2,3,2
Colorado,98,2001-10-27,8,@,Oklahoma St.,46,W,22,19,3,20,29,69.0,295,2,1,48,170,3.5,1,0,1,3,18,34,52.9,248,0,29,98,3.4,1,0,1,1,2
Colorado St.,85,2001-10-27,8,,Utah,104,W,19,17,2,11,24,45.8,201,1,0,44,123,2.8,1,0,0,2,18,41,43.9,214,2,37,228,6.2,0,1,1,2,2
Connecticut,3,2001-10-27,7,,Ball St.,72,L,5,10,-5,22,39,56.4,189,0,1,27,52,1.9,0,1,2,0,10,16,62.5,101,0,45,147,3.3,1,1,1,2,1
Duke,15,2001-10-27,8,,Vanderbilt,120,L,28,42,-14,20,37,54.1,299,2,4,57,238,4.2,2,1,5,4,9,19,47.4,175,2,40,338,8.5,4,2,0,2,6
Eastern Michigan,76,2001-10-27,7,,Buffalo,74,W,24,20,4,16,25,64.0,155,2,0,43,225,5.2,1,1,1,3,20,46,43.5,242,2,34,110,3.2,0,0,0,0,2
Florida,110,2001-10-27,7,N,Georgia,111,W,24,10,14,27,35,77.1,407,2,2,38,177,4.7,1,2,4,3,25,42,59.5,258,0,36,111,3.1,1,1,1,2,1
Florida St.,16,2001-10-27,7,,Maryland,30,W,52,31,21,16,27,59.3,363,5,1,39,134,3.4,1,0,1,7,21,37,56.8,214,0,38,214,5.6,4,2,2,4,4
Georgia,111,2001-10-27,7,N,Florida,110,L,10,24,-14,25,42,59.5,258,0,1,36,111,3.1,1,1,2,1,27,35,77.1,407,2,38,177,4.7,1,2,2,4,3
Houston,5,2001-10-27,7,@,Southern Miss,60,L,14,58,-44,26,56,46.4,254,1,4,29,102,3.5,1,2,6,2,22,35,62.9,311,5,35,158,4.5,3,2,1,3,8
Idaho,133,2001-10-27,8,@,Arkansas St.,122,L,31,34,-3,34,55,61.8,406,3,1,34,125,3.7,1,2,3,4,10,23,43.5,169,2,40,152,3.8,2,1,1,2,5
Iowa,29,2001-10-27,7,,Michigan,31,L,26,32,-6,20,34,58.8,235,1,2,34,65,1.9,1,1,3,3,16,38,42.1,233,2,36,63,1.8,1,1,2,3,4
Iowa St.,42,2001-10-27,7,@,Texas A&M,119,L,21,24,-3,30,48,62.5,348,2,1,34,97,2.9,1,0,1,3,11,21,52.4,132,0,35,190,5.4,3,0,1,1,3
Kansas,43,2001-10-27,7,@,Kansas St.,44,L,6,40,-34,16,36,44.4,165,0,0,31,47,1.5,0,0,0,0,5,13,38.5,101,2,62,349,5.6,4,0,2,2,6
Kansas St.,44,2001-10-27,7,,Kansas,43,W,40,6,34,5,13,38.5,101,2,2,62,349,5.6,4,0,2,6,16,36,44.4,165,0,31,47,1.5,0,0,0,0,0
Kent State,77,2001-10-27,8,@,Ohio,80,W,24,14,10,17,24,70.8,176,1,0,41,205,5.0,1,2,2,3,6,16,37.5,79,0,56,262,4.7,2,1,0,1,2
Louisiana,126,2001-10-27,8,,UL Monroe,130,W,17,12,5,20,33,60.6,226,1,0,34,51,1.5,1,1,1,2,13,28,46.4,112,0,45,130,2.9,2,1,1,2,2
Louisiana Tech,54,2001-10-27,7,,Rice,59,W,41,38,3,30,45,66.7,384,2,1,37,104,2.8,3,2,3,5,17,32,53.1,273,2,57,199,3.5,3,1,0,1,5
UL Monroe,130,2001-10-27,7,@,Louisiana,126,L,12,17,-5,13,28,46.4,112,0,1,45,130,2.9,2,1,2,2,20,33,60.6,226,1,34,51,1.5,1,1,0,1,2
Louisville,18,2001-10-27,8,@,Cincinnati,2,W,28,13,15,12,28,42.9,154,1,0,51,222,4.4,3,2,2,4,19,46,41.3,295,1,29,78,2.7,0,1,3,4,1
LSU,113,2001-10-27,7,,Ole Miss,116,L,24,35,-11,9,23,39.1,183,1,1,39,188,4.8,1,2,3,3,28,44,63.6,249,3,34,129,3.8,2,0,1,1,5
Marshall,55,2001-10-27,7,,Akron,71,W,50,33,17,25,39,64.1,434,4,0,36,292,8.1,3,1,1,7,24,37,64.9,272,1,51,251,4.9,2,0,1,1,4
Maryland,30,2001-10-27,8,@,Florida St.,16,L,31,52,-21,21,37,56.8,214,0,2,38,214,5.6,4,2,4,4,16,27,59.3,363,5,39,134,3.4,1,0,1,1,7
Memphis,6,2001-10-27,8,,UAB,61,L,14,17,-3,19,40,47.5,185,1,2,33,94,2.8,1,0,2,2,7,20,35.0,61,0,44,114,2.6,2,1,1,2,2
Miami (OH),78,2001-10-27,8,,Western Michigan,82,W,25,11,14,18,29,62.1,215,2,2,42,154,3.7,0,1,3,3,9,32,28.1,75,0,34,93,2.7,1,0,2,2,1
Michigan,31,2001-10-27,7,@,Iowa,29,W,32,26,6,16,38,42.1,233,2,2,36,63,1.8,1,1,3,4,20,34,58.8,235,1,34,65,1.9,1,1,2,3,3
Michigan St.,32,2001-10-27,6,@,Wisconsin,40,W,42,28,14,13,20,65.0,326,3,2,39,237,6.1,3,0,2,6,20,37,54.1,368,4,46,151,3.3,0,0,3,3,4
Middle Tennessee,56,2001-10-27,8,,New Mexico State,69,W,39,35,4,31,42,73.8,383,1,1,37,173,4.7,4,2,3,5,14,24,58.3,206,0,44,183,4.2,5,1,0,1,5
Minnesota,33,2001-10-27,7,,Murray State,205,W,66,10,56,16,19,84.2,265,4,0,48,300,6.3,4,0,0,9,20,39,51.3,217,0,43,154,3.6,1,2,1,3,1
Missouri,115,2001-10-27,7,,Texas,48,L,16,35,-19,9,28,32.1,97,1,1,26,147,5.7,1,0,1,2,24,30,80.0,229,4,46,192,4.2,1,0,0,0,5
Navy,7,2001-10-27,7,@,Toledo,81,L,20,21,-1,7,13,53.8,113,1,1,52,285,5.5,1,2,3,2,21,29,72.4,282,1,47,238,5.1,2,2,0,2,3
Nebraska,34,2001-10-27,9,,Oklahoma,45,W,20,10,10,11,19,57.9,165,1,1,44,164,3.7,1,0,1,2,22,50,44.0,234,1,29,105,3.6,0,0,2,2,1
Nevada,88,2001-10-27,7,@,Boise St.,84,L,7,49,-42,30,53,56.6,297,1,0,29,85,2.9,0,1,1,1,11,17,64.7,169,3,46,319,6.9,4,0,0,0,7
New Mexico,89,2001-10-27,7,,Air Force,83,W,52,33,19,20,41,48.8,324,3,2,57,296,5.2,2,1,3,7,8,16,50.0,166,1,30,112,3.7,2,1,2,3,4
New Mexico State,69,2001-10-27,8,@,Middle Tennessee,56,L,35,39,-4,14,24,58.3,206,0,0,44,183,4.2,5,1,1,5,31,42,73.8,383,1,37,173,4.7,4,2,1,3,5
NC State,20,2001-10-27,7,,Virginia,24,W,24,0,24,21,30,70.0,217,0,1,45,196,4.4,3,1,2,3,15,29,51.7,149,0,30,66,2.2,0,1,0,1,0
Northern Illinois,79,2001-10-27,8,@,Central Michigan,75,W,33,24,9,14,31,45.2,203,1,1,42,209,5.0,2,0,1,4,22,40,55.0,264,2,52,229,4.4,1,1,1,2,3
Northwestern,35,2001-10-27,7,@,Purdue,38,L,27,32,-5,22,43,51.2,235,2,0,44,123,2.8,2,1,1,4,14,31,45.2,190,1,48,172,3.6,2,1,0,1,4
Notre Dame,70,2001-10-27,7,@,Boston College,13,L,17,21,-4,12,23,52.2,116,2,1,59,233,3.9,0,1,2,2,7,16,43.8,155,2,31,199,6.4,1,1,2,3,3
Ohio,80,2001-10-27,7,,Kent State,77,L,14,24,-10,6,16,37.5,79,0,0,56,262,4.7,2,1,1,2,17,24,70.8,176,1,41,205,5.0,1,2,0,2,3
Ohio St.,36,2001-10-27,7,@,Penn State,37,L,27,29,-2,8,21,38.1,209,1,1,40,203,5.1,1,1,2,3,17,36,47.2,280,2,45,251,5.6,1,0,3,3,3
Oklahoma,45,2001-10-27,8,@,Nebraska,34,L,10,20,-10,22,50,44.0,234,1,2,29,105,3.6,0,0,2,1,11,19,57.9,165,1,44,164,3.7,1,0,1,1,2
Oklahoma St.,46,2001-10-27,8,,Colorado,98,L,19,22,-3,18,34,52.9,248,0,1,29,98,3.4,1,0,1,2,20,29,69.0,295,2,48,170,3.5,1,0,1,1,3
Ole Miss,116,2001-10-27,7,@,LSU,113,W,35,24,11,28,44,63.6,249,3,1,34,129,3.8,2,0,1,5,9,23,39.1,183,1,39,188,4.8,1,2,1,3,3
Oregon,99,2001-10-27,8,@,Washington St.,106,W,24,17,7,14,26,53.8,119,0,0,48,446,9.3,3,1,1,3,18,41,43.9,312,1,29,82,2.8,1,0,0,0,2
Oregon St.,100,2001-10-27,7,,California,97,W,19,10,9,16,29,55.2,251,1,1,32,113,3.5,0,1,2,2,12,32,37.5,120,0,50,225,4.5,1,2,1,3,1
Penn State,37,2001-10-27,6,,Ohio St.,36,W,29,27,2,17,36,47.2,280,2,3,45,251,5.6,1,0,3,3,8,21,38.1,209,1,40,203,5.1,1,1,1,2,3
Pittsburgh,22,2001-10-27,7,@,Temple,10,W,33,7,26,18,31,58.1,204,2,0,30,87,2.9,0,4,4,3,27,52,51.9,240,0,30,-36,-1.2,1,3,0,3,1
Purdue,38,2001-10-27,6,,Northwestern,35,W,32,27,5,14,31,45.2,190,1,0,48,172,3.6,2,1,1,4,22,43,51.2,235,2,44,123,2.8,2,1,0,1,4
Rice,59,2001-10-27,8,@,Louisiana Tech,54,L,38,41,-3,17,32,53.1,273,2,0,57,199,3.5,3,1,1,5,30,45,66.7,384,2,37,104,2.8,3,2,1,3,5
San Diego St.,90,2001-10-27,8,,BYU,66,L,21,59,-38,14,33,42.4,130,1,3,41,285,7.0,2,2,5,3,19,24,79.2,266,3,37,184,5.0,3,2,0,2,8
San Jose St.,91,2001-10-27,7,,Tulsa,12,W,63,27,36,22,34,64.7,282,2,1,41,464,11.3,6,1,2,9,26,42,61.9,196,2,33,171,5.2,1,1,3,4,3
SMU,8,2001-10-27,6,,UTEP,62,W,40,14,26,13,18,72.2,165,1,0,49,261,5.3,4,2,2,5,13,25,52.0,136,0,32,46,1.4,2,0,1,1,2
South Carolina,117,2001-10-27,8,@,Tennessee,118,L,10,17,-7,14,28,50.0,108,1,0,33,157,4.8,0,1,1,1,14,23,60.9,211,0,39,87,2.2,2,0,1,1,2
South Florida,9,2001-10-27,8,,Liberty,67,W,68,37,31,21,40,52.5,309,4,1,29,271,9.3,5,2,3,10,39,65,60.0,407,3,39,61,1.6,2,2,3,5,5
Southern Miss,60,2001-10-27,6,,Houston,5,W,58,14,44,22,35,62.9,311,5,1,35,158,4.5,3,2,3,8,26,56,46.4,254,1,29,102,3.5,1,2,4,6,2
Stanford,101,2001-10-27,6,,UCLA,102,W,38,28,10,20,29,69.0,250,3,3,50,213,4.3,2,3,6,5,20,44,45.5,326,2,25,57,2.3,1,2,2,4,4
Syracuse,23,2001-10-27,9,@,Virginia Tech,25,W,22,14,8,6,17,35.3,52,0,0,53,168,3.2,1,0,0,2,15,32,46.9,162,1,34,90,2.6,1,2,0,2,2
Temple,10,2001-10-27,7,,Pittsburgh,22,L,7,33,-26,27,52,51.9,240,0,0,30,-36,-1.2,1,3,3,1,18,31,58.1,204,2,30,87,2.9,0,4,0,4,3
Tennessee,118,2001-10-27,6,,South Carolina,117,W,17,10,7,14,23,60.9,211,0,1,39,87,2.2,2,0,1,2,14,28,50.0,108,1,33,157,4.8,0,1,0,1,1
Texas,48,2001-10-27,8,@,Missouri,115,W,35,16,19,24,30,80.0,229,4,0,46,192,4.2,1,0,0,5,9,28,32.1,97,1,26,147,5.7,1,0,1,1,2
Texas A&M,119,2001-10-27,8,,Iowa St.,42,W,24,21,3,11,21,52.4,132,0,1,35,190,5.4,3,0,1,3,30,48,62.5,348,2,34,97,2.9,1,0,1,1,3
Texas Tech,49,2001-10-27,7,@,Baylor,41,W,63,19,44,39,61,63.9,324,3,2,33,194,5.9,4,0,2,9,19,40,47.5,200,2,38,79,2.1,1,1,4,5,3
Toledo,81,2001-10-27,7,,Navy,7,W,21,20,1,21,29,72.4,282,1,0,47,238,5.1,2,2,2,3,7,13,53.8,113,1,52,285,5.5,1,2,1,3,2
Troy,129,2001-10-27,7,,Southern Utah,141,W,20,17,3,13,23,56.5,135,2,1,35,24,0.7,0,2,3,3,1,9,11.1,6,0,61,231,3.8,2,1,1,2,2
Tulane,11,2001-10-27,9,@,Army,65,L,35,42,-7,25,39,64.1,384,3,1,46,135,2.9,2,3,4,5,18,31,58.1,228,1,52,278,5.3,5,1,1,2,6
Tulsa,12,2001-10-27,7,@,San Jose St.,91,L,27,63,-36,26,42,61.9,196,2,3,33,171,5.2,1,1,4,3,22,34,64.7,282,2,41,464,11.3,6,1,1,2,9
UAB,61,2001-10-27,8,@,Memphis,6,W,17,14,3,7,20,35.0,61,0,1,44,114,2.6,2,1,2,2,19,40,47.5,185,1,33,94,2.8,1,0,2,2,2
Central Florida,1,2001-10-27,8,@,Utah St.,93,L,27,30,-3,23,49,46.9,284,1,1,33,109,3.3,1,2,3,3,21,34,61.8,264,1,31,117,3.8,2,2,1,3,3
UCLA,102,2001-10-27,7,@,Stanford,101,L,28,38,-10,20,44,45.5,326,2,2,25,57,2.3,1,2,4,4,20,29,69.0,250,3,50,213,4.3,2,3,3,6,5
UNLV,92,2001-10-27,8,@,Wyoming,94,W,47,26,21,8,17,47.1,129,3,2,53,439,8.3,3,1,3,7,33,60,55.0,382,1,38,72,1.9,2,2,1,3,3
USC,103,2001-10-27,8,@,Arizona,95,W,41,34,7,24,49,49.0,248,2,2,30,64,2.1,1,0,2,5,23,43,53.5,311,1,34,101,3.0,2,0,4,4,4
Utah,104,2001-10-27,7,@,Colorado St.,85,L,17,19,-2,18,41,43.9,214,2,1,37,228,6.2,0,1,2,2,11,24,45.8,201,1,44,123,2.8,1,0,0,0,2
Utah St.,93,2001-10-27,7,,Central Florida,1,W,30,27,3,21,34,61.8,264,1,1,31,117,3.8,2,2,3,3,23,49,46.9,284,1,33,109,3.3,1,2,1,3,3
UTEP,62,2001-10-27,8,@,SMU,8,L,14,40,-26,13,25,52.0,136,0,1,32,46,1.4,2,0,1,2,13,18,72.2,165,1,49,261,5.3,4,2,0,2,5
Vanderbilt,120,2001-10-27,7,@,Duke,15,W,42,28,14,9,19,47.4,175,2,0,40,338,8.5,4,2,2,6,20,37,54.1,299,2,57,238,4.2,2,1,4,5,4
Virginia,24,2001-10-27,8,@,NC State,20,L,0,24,-24,15,29,51.7,149,0,0,30,66,2.2,0,1,1,0,21,30,70.0,217,0,45,196,4.4,3,1,1,2,3
Virginia Tech,25,2001-10-27,7,,Syracuse,23,L,14,22,-8,15,32,46.9,162,1,0,34,90,2.6,1,2,2,2,6,17,35.3,52,0,53,168,3.2,1,0,0,0,2
Wake Forest,26,2001-10-27,7,,Clemson,14,L,14,21,-7,8,16,50.0,151,0,2,60,193,3.2,2,1,3,2,16,27,59.3,211,2,41,177,4.3,1,1,0,1,3
Washington,105,2001-10-27,7,@,Arizona St.,96,W,33,31,2,19,36,52.8,252,2,1,41,188,4.6,2,0,1,4,17,29,58.6,320,2,37,121,3.3,2,1,1,2,4
Washington St.,106,2001-10-27,8,,Oregon,99,L,17,24,-7,18,41,43.9,312,1,0,29,82,2.8,1,0,0,2,14,26,53.8,119,0,48,446,9.3,3,1,0,1,3
Western Michigan,82,2001-10-27,8,@,Miami (OH),78,L,11,25,-14,9,32,28.1,75,0,2,34,93,2.7,1,0,2,1,18,29,62.1,215,2,42,154,3.7,0,1,2,3,3
Wisconsin,40,2001-10-27,9,,Michigan St.,32,L,28,42,-14,20,37,54.1,368,4,3,46,151,3.3,0,0,3,4,13,20,65.0,326,3,39,237,6.1,3,0,2,2,6
Wyoming,94,2001-10-27,8,,UNLV,92,L,26,47,-21,33,60,55.0,382,1,1,38,72,1.9,2,2,3,3,8,17,47.1,129,3,53,439,8.3,3,1,2,3,7
East Carolina,4,2001-10-30,8,@,TCU,47,W,37,30,7,15,30,50.0,221,2,0,28,130,4.6,3,3,3,5,31,60,51.7,380,2,37,27,0.7,2,0,1,1,4
TCU,47,2001-10-30,8,,East Carolina,4,L,30,37,-7,31,60,51.7,380,2,1,37,27,0.7,2,0,1,4,15,30,50.0,221,2,28,130,4.6,3,3,0,3,5
BYU,66,2001-11-01,9,,Colorado St.,85,W,56,34,22,21,27,77.8,284,1,1,45,410,9.1,7,1,2,8,12,26,46.2,158,1,58,440,7.6,2,1,3,4,4
Colorado St.,85,2001-11-01,9,@,BYU,66,L,34,56,-22,12,26,46.2,158,1,3,58,440,7.6,2,1,4,4,21,27,77.8,284,1,45,410,9.1,7,1,1,2,8
Georgia Tech,17,2001-11-01,8,,North Carolina,21,W,28,21,7,18,27,66.7,187,1,1,52,237,4.6,2,0,1,3,22,37,59.5,286,3,17,13,0.8,0,0,1,1,3
North Carolina,21,2001-11-01,9,@,Georgia Tech,17,L,21,28,-7,22,37,59.5,286,3,1,17,13,0.8,0,0,1,3,18,27,66.7,187,1,52,237,4.6,2,0,1,1,3
Air Force,83,2001-11-03,8,,Army,65,W,34,24,10,10,17,58.8,132,0,0,47,150,3.2,3,1,1,4,26,43,60.5,256,1,45,180,4.0,2,2,2,4,3
Akron,71,2001-11-03,9,@,Central Florida,1,L,17,57,-40,11,23,47.8,174,1,1,43,167,3.9,1,1,2,2,18,28,64.3,405,4,33,132,4.0,4,0,0,0,8
Alabama,107,2001-11-03,8,,LSU,113,L,21,35,-14,15,28,53.6,209,1,1,39,174,4.5,1,0,1,2,35,44,79.5,528,2,30,83,2.8,3,2,1,3,5
Arizona,95,2001-11-03,9,@,California,97,W,38,24,14,19,34,55.9,337,4,1,39,137,3.5,1,3,4,5,14,39,35.9,239,2,46,115,2.5,1,1,1,2,3
Arizona St.,96,2001-11-03,8,@,Oregon,99,L,24,42,-18,14,37,37.8,181,0,1,40,154,3.9,3,0,1,3,19,32,59.4,319,6,39,155,4.0,0,1,0,1,6
